formula,property
TiPd3,0.177830411
HoY3,0.132837508
GdPu3,0.289899083
SbDy3,0.358191132
AuHg3,0.275538641
AsCd3,0.265009677
MoCa3,0.780033145
InRb3,0.170895351
YMn3,0.577252606
IIr3,1.192193888
YIr3,0.684750556
TiGd3,0.262014758
SmFe3,0.356288246
AgPa3,0.280799251
LuYb3,0.113720849
CrSr3,0.50171137
CuNd3,0.323683025
BrCs3,0.37582212
GeRh3,0.248920402
NbBr3,1.130637699
HoB3,1.786152103
PuMn3,0.532897187
OsTa3,0.063588201
PtP3,0.912104263
AsTh3,0.621759195
RbBr3,0.475308374
PmO3,0.518932543
PtN3,2.603561533
OsPd3,0.463673848
HfI3,1.102131764
LuIr3,0.581913077
HoAg3,0.082408591
BPd3,0.675351818
CNb3,1.356287015
OGd3,1.767718254
CdBe3,0.543778833
EuW3,0.77521589
SnPd3,0.063522097
AgDy3,0.234504067
LiSr3,0.105675211
TbU3,0.852811415
YK3,0.570970453
NaIn3,0.0297577
EuPa3,0.563791715
LuLi3,0.245780939
AcPr3,0.129815728
ReDy3,0.393952915
LaPm3,0.131734083
ThNd3,0.187031334
CuRe3,0.346308799
RbMg3,0.309680278
RuGd3,0.41485697
EuBi3,0.189348895
RhC3,2.937962479
GdCd3,0.042600062
CeGd3,0.133548673
HoNd3,0.130160115
NaSc3,0.382197586
ErNd3,0.129003796
RuZr3,0.194211942
SHg3,0.355408365
WTi3,0.029955131
PuW3,0.393136242
IrAu3,0.429222478
LuNb3,0.254681449
LuBe3,0.312632778
CoF3,1.24446465
AgEu3,0.217329219
OGe3,0.842865361
AcF3,0.108255072
WF3,1.344154781
PmRh3,0.363703696
CoO3,1.534626682
TaNa3,1.209659179
TmBr3,0.758122003
OLi3,0.813352963
RbB3,2.743540595
ScNi3,0.147255265
NaPr3,0.234292389
BaSr3,0.006771268
MoY3,0.398953471
CAu3,1.442582586
TiPt3,0.285054683
HfTi3,0.142151391
HgIn3,0.089650261
VNi3,0.14844471
SiPm3,0.232754983
GdCr3,0.721151398
HgPd3,0.032758191
ErC3,2.535538472
ClHo3,0.883390235
MoRh3,0.401137502
TcCa3,0.546844116
ISn3,0.282098197
SiI3,0.988715403
GeDy3,0.433284822
TeAc3,0.502585086
CeI3,0.49174728
ZrTi3,0.104695726
CMg3,1.018911326
CuGd3,0.319611746
HgRe3,0.930434078
SiGe3,0.440463838
RuSe3,0.911827456
LuTh3,0.175721936
AlB3,1.514172702
LuB3,1.760287331
BeTm3,0.377064364
HTb3,1.424500072
MnMg3,0.17327289
ClHg3,0.223087134
PaNi3,0.215522816
TaI3,1.311194432
OsTl3,1.023856704
InRu3,0.417678601
GeNb3,0.251927586
RhBr3,1.187976944
AuCl3,0.826365779
ZrBi3,0.422551922
PNb3,0.570578522
InPt3,0.13897295
AsHg3,0.37142792
RuCu3,0.351954313
ScMg3,0.004932513
PdTl3,0.209449041
PuTh3,0.781625728
AuHo3,0.337733542
SnN3,2.320516691
RhBa3,0.439111867
YSr3,0.183244046
EuHf3,0.496398521
HfGe3,0.54359008
ReTb3,0.832414133
BaC3,3.379118946
KLa3,0.455112681
ClSe3,0.672353362
LaW3,0.740117758
PuU3,0.256587846
PmK3,0.565756886
TaDy3,0.432095415
TlN3,2.89865768
BeTc3,0.244466243
NbHf3,0.147744589
AgU3,0.417577304
SePa3,0.568492138
BiMo3,0.639606471
RePm3,0.441182557
CSn3,1.291589728
IrI3,1.394174159
ReGd3,0.419377952
IrCd3,0.179292379
ZnRe3,0.302946069
HgHo3,0.241019546
PrNp3,0.828391192
MnPb3,0.408923802
CuNi3,0.09392531
ThFe3,0.282120436
YMg3,0.000198939
GaRu3,0.24795231
SrSm3,0.236521907
RuPm3,0.314719792
CuNa3,0.131627654
OOs3,1.158972201
MoTb3,0.880437219
PtF3,0.910100554
CeGe3,0.407903352
SnSi3,0.584358052
GdNp3,0.774143744
RbCr3,2.129176885
NH3,1.944029695
ULi3,0.860627649
HSe3,0.898362277
BNd3,0.920854528
InLa3,0.148214077
TeI3,0.558220576
ZrGd3,0.226529971
RuLi3,0.396611888
EuHg3,0.030591002
CdHo3,0.155394418
BrCd3,0.456384988
ScHo3,0.137173211
HB3,1.31179627
AcLu3,0.125530227
MnNb3,0.082129015
HfTm3,0.266288699
CoSb3,0.783263971
InTm3,0.149216308
NiLu3,0.40861072
GePr3,0.361818399
LuMg3,0.009975974
AgBr3,0.525047402
PtSn3,0.402646412
AuMo3,0.43275611
HfCd3,0.200123206
CeB3,1.940005024
TiCu3,0.035681527
AsU3,0.33911859
PmS3,0.651658089
IRu3,1.042585306
TbPb3,0.209690895
VU3,0.239359429
YbAu3,0.051992434
NdTb3,0.630222308
NpMo3,0.429316285
SrEu3,-0.000425943
TmTb3,0.635691564
TbTm3,0.305184206
ScU3,0.466929987
BrCr3,1.237445825
ReC3,2.861078517
HAg3,0.638471239
YTm3,0.139743569
PC3,3.228040845
CaCs3,0.184130883
NbPu3,0.543166468
PTh3,0.79754961
TbNd3,0.297166628
YF3,0.298711175
InI3,0.565613216
PmAu3,0.014933142
LaPb3,0.247790803
MoLi3,0.841485895
GdNa3,0.334978335
FRe3,0.963990287
SmZr3,0.218092364
UW3,0.399725371
NbO3,1.139099136
SiPb3,0.381036394
DyCd3,0.048166491
LiP3,0.678721431
NdBi3,0.271774759
PmF3,0.014356535
ThTa3,0.271020592
BrV3,1.032657376
CaPm3,0.133825523
RbPd3,0.48192998
SbO3,1.145845564
MnP3,0.864779278
GdSn3,0.285643284
NbCe3,0.439756274
ZrRu3,0.392198155
ZnLa3,0.198288685
ZrPa3,0.201142875
LuOs3,0.703927536
ZnW3,0.399087413
PuBr3,0.449238958
ZrU3,0.414422909
HDy3,1.018776752
CdTc3,0.537513859
ThNa3,0.670441787
PuDy3,0.191916402
NIn3,0.947564537
TbTl3,0.19545036
BiH3,0.792321075
AuIr3,0.64735868
MnLi3,0.336527174
PuAs3,0.359066255
GdRe3,0.488552142
TeSi3,0.720074425
PaHo3,0.343904805
CsV3,1.786824203
PuTl3,0.091026712
ErMo3,0.306316633
OMn3,1.340526596
CoFe3,0.004080903
LiGd3,0.179750287
NdLi3,0.203383386
PuHf3,0.193140724
InY3,0.16191155
AsNa3,0.046153893
PtRu3,0.504987353
SbN3,2.335200721
IrPb3,0.477369273
TlLa3,0.156675118
NbYb3,0.507872075
NdPr3,0.127948048
BC3,3.68373668
GaP3,0.643063893
DyTb3,0.638399327
AcY3,0.111717152
SeNi3,0.279377721
NTc3,1.232406142
TbRu3,0.481695953
AcTh3,0.262988431
BrCl3,0.773659489
HgRu3,0.730937781
CMo3,1.258435399
TmCa3,0.141255093
GaBr3,0.937584635
PaV3,0.07994213
EuLi3,0.1132621
AlNa3,0.090068579
DyTh3,0.179525278
AuIn3,0.221140135
LuSe3,0.689280081
KCd3,0.127268562
VCo3,0.272616222
OsH3,0.989129496
NbLa3,0.38737079
NpBi3,0.600620067
NaIr3,0.626361222
ThCu3,0.198096715
FeTa3,0.118231757
IrGa3,0.384125077
ZnTi3,0.146280989
YEu3,0.083254571
RhHg3,0.375212841
SeP3,0.706321415
CuPu3,0.480966943
PmLi3,0.212297567
CPd3,1.182164541
CrBa3,0.533547605
LiNb3,0.304602612
SrCr3,0.9630926
CrIn3,0.400338877
SmPa3,0.414736613
CrBr3,1.080105603
HHg3,0.569818988
RhTb3,0.688226048
YSb3,0.388556645
PPt3,0.45554655
PbLi3,0.004417245
ThH3,0.122835227
PmSm3,0.139837546
DyPa3,0.379313846
ThIr3,0.60360853
TeGe3,0.420789015
HoTa3,0.377767189
PmC3,2.451404251
SIn3,0.321500939
HfSn3,0.412397149
MgCr3,0.415420638
FeV3,-0.087730055
LaPd3,0.217124058
ZrHf3,0.166150988
FeBa3,0.636242585
TeNb3,0.365376829
PaSc3,0.190531966
SbPt3,0.139668994
MgU3,0.500574114
SeGa3,0.369112858
FGd3,1.280794034
CdPd3,0.030136722
YAg3,0.072790372
IrGd3,0.447683214
PaMo3,0.067907208
BeSn3,0.447571877
PaH3,0.135951776
OYb3,1.718591205
ThTi3,0.097319897
BrTe3,0.400256266
PdCa3,0.325278564
SrK3,0.112578736
RhNi3,0.133469003
NdB3,1.901789875
MnBr3,0.8554465
HoBr3,0.7030301
AsS3,0.809063943
BiLa3,0.276051959
PHo3,0.760320283
CoRe3,0.336314596
IrBe3,0.145405197
GdB3,1.838077709
YbNi3,0.278333177
TmOs3,0.738200336
CuLu3,0.30888892
EuY3,0.163286199
ScEu3,0.154010686
OAg3,0.311654721
MgRb3,0.17022642
TbOs3,0.823706908
ReBe3,0.465196444
PBr3,1.142298595
LiSm3,0.181762167
LiMn3,0.245273862
TeBi3,0.219478772
FeNd3,0.522621731
NbHg3,0.616888081
WRu3,0.473443859
SeBa3,0.768265741
BiY3,0.335128811
NCl3,1.770633059
NaSm3,0.255491627
PmDy3,0.137020769
TcCe3,0.405444576
LaSb3,0.3298454
PbBi3,0.122923439
HgI3,0.567702303
NTb3,2.14714701
NpNd3,0.485428264
PbMo3,0.622715935
AgYb3,0.19688588
InNa3,0.039068617
TcCd3,0.491026566
OsCo3,0.336062885
GdNd3,0.133481957
SmEu3,0.067490673
GaCo3,0.219966392
OsPr3,0.399409314
UCd3,0.457093649
CdEr3,0.155587845
SiSr3,0.403375426
GaRb3,0.276506776
FeTb3,0.934040261
AsAg3,0.176199871
RuCd3,0.284187023
GeTa3,0.378326429
HfBr3,1.107711263
NdTl3,0.200541703
CoSe3,0.934902611
GeCs3,0.304599938
HoTb3,0.637347326
HoTm3,0.142270492
YbFe3,0.384615165
RbPb3,0.164281544
MgTh3,0.171854095
FCu3,0.456095821
TmMn3,0.461220135
PEr3,0.769094475
PbTb3,0.478540911
HfAl3,0.442306115
TcAu3,0.442969314
CuIr3,0.39678555
ReNb3,-0.013306638
DyO3,0.660986199
YbDy3,0.166411647
SnHo3,0.260851221
CdO3,1.091870901
SnLu3,0.272415412
ZnRu3,0.319635965
BrO3,1.406290396
ScDy3,0.137320971
TcPm3,0.317869627
BaLi3,0.139495838
InSr3,0.106107363
LaO3,0.563454142
NaYb3,0.042456833
MgNb3,0.256488143
SnAl3,0.189652756
HSi3,0.614604718
CsCl3,0.573368339
TlPm3,0.157867805
IrAg3,0.488526479
TbNp3,0.928990142
TePu3,0.388617407
OsCa3,0.402617248
BrZn3,0.660831147
PtPa3,0.126857037
WBi3,1.008787884
MoS3,1.061276241
NbLu3,0.301286006
ZrPd3,0.228645988
NpDy3,0.774061778
WSm3,0.569638267
IrNp3,0.143148495
MoBi3,0.783538861
PrCl3,0.424572915
HgU3,0.45629179
ScTh3,0.162926394
CoRb3,0.851802493
NdSi3,0.714990279
BrTc3,1.063324389
IBr3,0.577114208
TmMg3,0.004166841
NpH3,0.009862705
RbU3,1.663710221
PtTe3,0.741498058
HfNd3,0.304698245
ReCd3,0.794861379
SmB3,1.872908105
SeZr3,0.651096634
PrPt3,0.389203363
SmPr3,0.129278022
BiTl3,0.047864541
AsSe3,0.581948467
NbK3,1.124536681
LuO3,0.707481788
NpI3,0.528272595
ErTm3,0.14277035
YRh3,0.326987775
AsCe3,0.544834906
VCa3,0.492532538
PSi3,0.625820819
VFe3,-0.010355442
FeAu3,0.14559154
BaS3,0.897899754
UTa3,0.189113189
HEr3,1.026558143
TiPr3,0.330332188
HfN3,1.954775096
CoZn3,0.059867377
AcAl3,0.376504566
HoCl3,0.645884071
MgPt3,0.205545635
NdN3,1.966445255
PdP3,0.683303873
BPb3,0.989996303
RbPm3,0.572173593
PdIr3,0.489741848
RbAg3,0.378555674
ClBr3,0.689444584
HOs3,0.933782454
NNi3,0.919128119
CoAl3,0.321878077
PtIn3,0.369192387
MoZr3,0.159712847
TmTe3,0.520081328
FZn3,0.509762303
HK3,0.470982775
PuPr3,0.231641864
CeZr3,0.263490234
TaEu3,0.66744991
TcTe3,0.89938053
PtPr3,0.410024344
YPm3,0.127274437
TiTa3,0.030467252
ZrIn3,0.424890045
LuCe3,0.246439406
PSe3,0.719619268
BrSc3,0.85093416
PuBa3,1.112732475
GeNi3,0.074634442
PEu3,0.553991255
NbDy3,0.346910935
TcNp3,0.22433701
HfP3,0.754189132
PuIr3,0.75340008
AgCs3,0.155401323
LaB3,1.838053974
TaP3,0.747714702
WHo3,0.477908965
ScRu3,0.320370873
PdAg3,0.064544319
BHf3,0.974784912
WIn3,0.907248025
UTl3,0.603516262
PrCr3,0.905925768
CuTm3,0.313425345
TcRh3,0.37614261
FeSm3,0.437666112
YbPa3,0.55041926
RePr3,0.504231041
NiNp3,0.147909186
CrGa3,0.366535594
TcO3,1.366010353
AgTm3,0.229371343
AcTm3,0.130010291
RuY3,0.413964781
PmCe3,0.125376189
OsMn3,0.161441778
CoW3,0.27384625
HoSr3,0.198730292
NCs3,0.95307842
YW3,0.524990621
ZnCr3,0.234622702
BrEr3,0.76840784
PmTl3,0.19358979
IrSn3,0.502848
TcGe3,0.499670819
PtRb3,0.248146644
OsLa3,0.40321355
EuCl3,0.346662142
WC3,2.814065796
LuRe3,0.378886382
BiYb3,0.227238573
CTa3,1.655713225
NdCr3,0.860821661
FeC3,2.855903742
ReHo3,0.380129829
ErAc3,0.160507154
BeNp3,0.253637049
NiTa3,0.19710182
DyTc3,0.294442679
PuRu3,0.531582808
CRh3,1.233495606
AgZr3,0.182307486
VPr3,0.563063514
CeTa3,0.603967246
EuDy3,0.18048531
RhRb3,0.636418018
PbHo3,0.271321461
PuV3,0.402841145
MgHo3,0.100400287
TcBe3,0.266109688
EuRe3,0.611461966
TlOs3,1.154445879
TeN3,2.524857799
PPa3,0.577240523
BeH3,0.81034123
BaCs3,0.15546487
DyGe3,0.385323113
CoTe3,0.893433472
PrRh3,0.406208613
GeEr3,0.447931364
TlSe3,0.501386916
UK3,1.20388144
IK3,0.28736372
UAu3,0.096607442
AsMn3,0.046922046
PmHg3,0.052682395
TeSr3,0.569170235
IrZr3,0.173662756
TiY3,0.24927248
PmW3,0.663070707
SmRb3,0.616494371
PdSi3,0.501893819
KBa3,0.113641559
CBe3,1.294047927
TlAc3,0.193468039
BeP3,0.869275412
CrIr3,0.636335953
CuZr3,0.217170079
NpEu3,0.964115345
SiTa3,0.439447474
CrP3,0.798917624
CaSn3,0.204346648
AcRb3,0.483955776
TaYb3,0.650321477
RhK3,0.566650999
CeCo3,0.52593211
PaPm3,0.412554983
PuCd3,0.153632922
CaSm3,0.141380339
FCr3,1.201764624
ITc3,0.961080424
MoNa3,0.971170699
BiTi3,0.168180247
CoCl3,1.394236321
OsPa3,0.194663105
SeTa3,0.672731496
TlGd3,0.181795431
NiTm3,0.421763459
FeCr3,0.116400633
UO3,0.745219902
CSb3,1.498831073
PtO3,1.306791309
SiNd3,0.380288521
SeO3,1.400188732
ClCs3,0.443843942
HgPb3,0.120130446
ClY3,0.910570437
AlMg3,0.057337321
PbDy3,0.26578251
RuEr3,0.403628246
LuS3,0.801006909
CrI3,0.961469316
CaU3,0.934950656
PdSb3,0.411593197
KZn3,0.33574435
YLi3,0.208736719
BCs3,1.156922873
TbRh3,0.298714208
WOs3,0.679043376
AcAs3,0.443141503
ClGd3,0.860810063
PmB3,1.423901483
TlS3,0.835316294
PtLu3,0.406609576
InCl3,0.87080191
PuMg3,0.129753501
NdTi3,0.315143828
PbRu3,0.615515358
NpCr3,0.522110213
TbIr3,0.684043966
RuPa3,0.23568037
CoPm3,0.400920295
BaSn3,0.269110411
GdPt3,0.322139787
LaCe3,0.122653554
ZnIr3,0.364398174
PuRe3,0.624904789
TaGd3,0.448691832
GePd3,0.142862514
SmLi3,0.216866438
PmCo3,0.4106542
CP3,1.429731599
OBa3,1.490826573
BiPr3,0.280284902
PTc3,0.398887875
PtAc3,0.582065631
BiNa3,0.019092673
IGe3,0.672272358
GdSe3,0.629114241
SmHo3,0.137027918
OB3,2.971162456
UP3,0.62844582
AgLu3,0.225060032
CsNp3,1.591914776
AgB3,2.018472838
HNp3,0.538956225
YbCo3,0.532647851
ZnPd3,0.047560308
YCs3,0.628750604
InLi3,0.009656747
ICo3,0.969122412
HfC3,2.669857985
ReAu3,0.777817829
SnLa3,0.20028851
PdF3,0.826706149
ErCu3,0.123091848
CaSe3,0.667537725
LiZr3,0.239892529
NNa3,0.423869054
MoBr3,1.200789587
MnCr3,0.035159987
FEr3,1.29944009
ZrMo3,0.10420926
KAu3,0.373625854
LiRh3,0.229669315
BEr3,0.943478026
TmNi3,0.244313854
TaBr3,1.400504537
GaPa3,0.188818513
VS3,1.032798762
LuU3,0.625888903
WNa3,1.301430122
PbS3,0.705094607
BrC3,4.045803104
YCd3,0.051615976
TlHo3,0.182252842
BiCl3,0.524743471
TePa3,0.40114024
SnIr3,0.461046932
KYb3,0.150129591
TbC3,2.546565254
NpSi3,0.581087652
MgRu3,0.317197126
SbSn3,0.08716012
HSm3,0.982221667
LiCl3,0.655484155
ZnGa3,0.084652504
UMg3,0.466893949
SnPm3,0.19161589
AcAg3,0.059198467
BIr3,0.952995948
PmRb3,0.609991097
RbY3,0.629545084
DyRh3,0.310190246
ReH3,0.891679387
YSn3,0.271135827
HgAs3,0.479392
TaBi3,0.721532899
MgEr3,0.098808685
KH3,1.071598919
GdH3,0.057532807
STe3,0.411226834
BIn3,0.896595567
TaHg3,0.812579774
CrTa3,0.139459643
MnPt3,0.610756387
CY3,1.466108476
CsSc3,0.851591594
SnCo3,0.15684901
PuGe3,0.893881055
LuCl3,0.756592094
TbTh3,0.344578484
NaNi3,0.506982975
SnEr3,0.265599105
OsGd3,0.398146987
TmCl3,0.69849682
GeRb3,0.306772399
CrHf3,0.356782047
MoCl3,1.240622097
OSn3,0.69360183
HgRb3,0.07866747
PaRb3,1.328021338
VSb3,0.517003706
BaAg3,0.229329567
CaZr3,0.382792126
ZnNa3,0.024192589
HgSb3,0.239730248
NPb3,1.044852234
OMg3,1.450524708
CoHo3,0.477120897
AuY3,0.363360279
BeDy3,0.396304735
IN3,3.010042982
AuCs3,0.180616398
PtSb3,0.586818196
PuLi3,0.439177098
SbV3,0.215761244
LiGe3,0.233298725
GaNd3,0.23010261
IrTa3,0.157871926
ClCe3,0.756641121
ErRh3,0.287536571
PaDy3,0.358395355
AsSr3,0.590758
AuU3,0.247919345
SiH3,0.86143347
CoBr3,1.390178328
TbSn3,0.270384966
ONp3,1.648292378
AuTi3,0.21782353
OAu3,0.484344828
FeGd3,0.469494287
HfNa3,0.862010811
AuF3,0.682394517
OsSm3,0.398050063
RbEr3,0.666382338
TlGe3,0.382632845
PbPt3,0.168871668
BaGd3,0.294847607
TbAs3,0.535484795
TcHg3,0.793087478
BLa3,0.809812305
GaSr3,0.214120092
ScLu3,0.135452875
EuPb3,0.17811839
NCe3,1.516849239
SrPu3,0.555480655
NV3,1.381109716
CoU3,44.78793108
LaI3,0.466413202
SeRh3,0.419944837
PaN3,1.103223567
BaTa3,1.18970789
TbPa3,0.551195499
CsNd3,0.606361581
MgAs3,0.435443362
ErTc3,0.272623671
MgTe3,0.524018143
SbPa3,0.34466566
IrHo3,0.444050307
GeSb3,0.280417431
ScV3,0.320925951
CrTc3,0.197836201
ZrTm3,0.199397811
RbSn3,0.27514234
BCe3,0.926151302
CuW3,0.42400276
PrYb3,0.064573203
HLi3,0.581724512
CeY3,0.106679644
TeC3,3.456498491
PW3,0.61910478
SnK3,0.119136122
TlSm3,0.170353816
ReRu3,0.613044656
TcMg3,0.288644744
TeB3,2.218416927
CuCo3,0.42155112
HgZr3,0.194552466
GdNb3,0.343710953
GaBi3,0.14351626
ZnBa3,0.244071895
AgY3,0.256558573
RhTc3,0.479992295
ClP3,0.955630708
TiSn3,0.398419931
HoRb3,0.625209582
AuBr3,0.698939948
MoMg3,0.425946551
TcPu3,0.446938904
AsTe3,0.411368439
NpHo3,0.420244065
SZr3,0.84656061
KMo3,1.572870231
GeSm3,0.385112618
CdCl3,0.610159426
LuTe3,0.531566817
AcSm3,0.141234118
SiCe3,0.383205498
RbHf3,1.276252269
OsI3,1.445317968
SiCr3,0.192432108
GaEu3,0.126925166
CuFe3,0.148912452
SbTi3,0.164259155
MnNi3,0.127017152
LaBi3,0.251860938
CoPd3,0.1221913
STb3,1.297190645
NbCa3,0.588758355
FDy3,1.294076983
MoAu3,0.422885085
CaCd3,0.042047938
KLi3,0.195735619
GeTc3,0.132675007
CeEr3,0.120370468
OV3,1.703313335
SnTl3,0.077419246
SAg3,0.203316212
AgMn3,0.414399303
LaLu3,0.101925934
PaU3,0.307052156
CaNi3,0.386117398
TaC3,2.702757639
CrRb3,0.679365485
TmSr3,0.21262102
CsLa3,0.57517004
SIr3,0.927261426
PrI3,0.522474409
ErSe3,0.656888184
PrBi3,0.268722618
NdGa3,0.314193007
ScSi3,0.630162874
HfCr3,0.304845607
MnTc3,0.174686785
VO3,1.463715996
CrNb3,0.11437619
LuBr3,0.804091542
ReTi3,0.032067169
RuIr3,0.623055765
SrTh3,0.43332126
PrNa3,0.266667292
SnBa3,0.244235919
GdCe3,0.12624949
YOs3,0.830698212
BeSm3,0.382182891
SrB3,2.216047813
IrNa3,0.441308679
RhMo3,0.304436543
PrCa3,0.075518741
TlTh3,0.18004383
NC3,4.250313393
AgIn3,0.12676229
ZnRh3,0.205262847
MoSe3,0.9783753
FeMo3,0.145384045
TaRb3,1.44370003
CePm3,0.133189366
HfSc3,0.183804331
FeK3,0.771464281
FBr3,0.488424816
CeTc3,0.536500547
TiLi3,0.459715814
OFe3,1.373793993
CrSi3,0.715501674
YTh3,0.180504959
USr3,0.782112321
RbSe3,0.739598981
RbSc3,0.815912364
YSc3,0.15067373
MoPu3,0.422193125
ThTm3,0.128904475
ISc3,0.654360335
CPa3,1.125448447
LaNp3,0.798670426
NpCl3,0.417053615
AuSm3,0.313550472
TaU3,0.351201491
PSn3,0.265496057
YbS3,0.80196231
BrGe3,0.585903268
UPm3,0.529060204
SMo3,0.776059617
InHg3,0.118131681
PtCr3,0.160378112
NAc3,1.638415211
ThK3,0.955599361
YCa3,0.115537009
YbLa3,0.125390713
HoPd3,0.175493735
SrCs3,0.134030008
ReIn3,0.813087849
SnBe3,0.743830701
GeHf3,0.491604486
TaMo3,0.008366037
TmGa3,0.283350018
UC3,1.801098436
LaGe3,0.368480231
AlSm3,0.169941795
WYb3,0.735067637
LuIn3,0.236994668
CaF3,0.20824106
SbNa3,0.02651335
CoSi3,0.753179689
KSb3,0.339030965
FNp3,1.167543565
PdLa3,0.303845045
HoSe3,0.654272239
SiC3,3.166168
NbSr3,0.729885847
BGd3,0.930587195
GePu3,0.134696007
PaTi3,-0.01528011
EuBr3,0.395075404
ZnPm3,0.223120354
TiIr3,0.613778668
ZrI3,0.973460684
EuRu3,0.494211568
PdEr3,0.35281681
FeU3,0.159981541
ReNi3,0.175164897
YbY3,0.156996989
SiY3,0.466676702
CsLi3,0.331759225
FeRb3,0.805593173
WCe3,0.668528522
NpAc3,0.561485925
NiTi3,0.156608006
BaYb3,0.024781295
CsTh3,0.924419515
ThLu3,0.115419606
AlY3,0.192458894
NiCl3,1.042290034
FC3,3.886218643
MnSi3,0.607593722
TlRu3,0.675956524
BrK3,0.3585976
MgSe3,0.714176538
FBi3,0.38824425
NaCl3,0.564775325
LaTb3,0.622424899
AsC3,3.368382983
PrMn3,0.578793283
NpAl3,0.205021479
PbEr3,0.274932056
CeAs3,0.49227576
ReP3,0.754530842
VTe3,0.694416619
CsI3,0.419748084
CBi3,1.491863229
CsTl3,0.132971574
PmCr3,0.819178699
YbMg3,0.044941442
RbDy3,0.643446857
RuS3,1.083355073
NpF3,0.178937997
RePt3,0.350021543
SI3,0.718475539
CsBa3,0.15984128
YbMn3,0.719634297
SbPr3,0.321169314
LaBa3,0.16859517
BeAg3,0.283657694
PrC3,2.610349996
BiC3,3.467312603
NaS3,0.895146464
PrPa3,0.451763581
NO3,2.90593392
NaNd3,0.240788741
HoTi3,0.246638309
HgGa3,0.10540088
RhTm3,0.423817634
CaTi3,0.501034107
LuCr3,0.434978454
BaFe3,1.076551395
CuPr3,0.313683499
BNi3,0.411131326
PuSe3,1.001196418
CdC3,3.542261217
PaSi3,0.623417105
RhBe3,0.084712018
TiSe3,0.812210234
BeO3,2.02221385
VTl3,0.604531284
BeU3,0.175619864
TiBa3,0.598990729
CoRh3,0.38602296
CrTi3,0.120982412
MgK3,0.145481141
TbAg3,0.079082229
SbMn3,0.117906642
NbBi3,0.570010191
TlAl3,0.326441806
TaB3,1.779315312
ZrNi3,0.185697387
HGa3,0.359630911
TbHo3,0.307153816
IRh3,0.653360063
PZr3,0.720363481
SmPd3,0.189605783
HTm3,1.029608694
TmPa3,0.356516913
MoIr3,0.644312568
CoPt3,0.202544643
CaSi3,0.639770355
BrTb3,1.178783513
TiTc3,0.035888795
OLa3,1.479293872
LuPt3,0.334801947
SeBr3,0.775312326
FeCs3,0.9186331
PaEr3,0.328159995
UPu3,0.207288574
AcMg3,0.020170274
NiIn3,0.376213964
BePd3,0.278746955
BaCo3,1.283572367
LuI3,0.82841007
ZrTa3,0.112785221
MgCs3,0.187646678
DyHo3,0.143123631
LiSi3,0.400312763
YbLu3,0.192465991
SeV3,0.440587314
VGd3,0.350932294
ThPd3,0.262554446
ThIn3,0.309758225
TaTi3,0.04106305
SLu3,0.95717518
YbTa3,0.577941608
AcPu3,0.386292221
PuTa3,0.530618067
BCd3,0.888306935
CrU3,0.265401424
SnTa3,0.212954994
PaTc3,0.207139965
TbAl3,0.359431911
NpFe3,0.457466133
NAu3,1.245423984
BrBi3,0.28965098
BeBi3,0.614738724
MoZn3,0.339853973
CoTm3,0.450921724
ZnH3,0.885123626
SeHf3,0.762070184
TcF3,0.794344186
BSc3,0.781545196
CuBe3,0.0651782
TeH3,1.03362295
CdEu3,0.096327443
CrHo3,0.350837468
ZnAu3,0.056197741
NpIn3,0.560907128
VB3,1.618320505
SiRu3,0.347759224
HP3,0.786926924
CaBr3,0.430286608
RuEu3,0.18855125
SnAg3,0.075960948
YbW3,0.67777901
AcOs3,1.189527403
InGd3,0.144819073
RbGa3,0.393705883
SrH3,0.384559106
HoPr3,0.126656131
GeTi3,0.158041114
MnTl3,0.434899785
AuO3,1.20596376
IrPa3,0.248462858
FTi3,1.206679045
LiPb3,0.0856243
CeTh3,0.201191433
ThN3,1.550117758
TeSc3,0.442653362
AcMo3,0.746965196
WMg3,0.627242756
VN3,2.31913107
AsPd3,0.177289911
KNb3,1.335344349
BiK3,0.024475457
ClDy3,0.875927329
YCl3,0.608428273
HgPt3,0.175151449
PPb3,0.306282595
GdRh3,0.318195445
BiN3,2.46528874
PaYb3,0.55032973
UF3,0.121232365
HoSb3,0.382427047
ClTi3,0.977162899
OsPu3,0.441604071
TbCl3,0.584954085
SeSi3,0.773728861
PmSc3,0.129165923
SBa3,0.931635952
RuB3,1.388148643
WEr3,0.463780558
CTe3,1.678020843
CaZn3,0.117893977
IrH3,0.837962458
PbCd3,0.162143395
InNb3,0.11499362
ScNa3,0.390803641
SiAc3,0.333989609
ZnNp3,0.389039071
CdNb3,0.264255795
GdC3,2.551179673
IRe3,1.36670898
CH3,2.160350965
ZrCo3,0.240634444
CdYb3,0.079409725
ClU3,0.999084989
HCl3,1.295248956
CsTa3,1.731597135
PbPa3,0.255390302
PNi3,0.255835714
ScSb3,0.41608042
BrLi3,0.452186384
NpTa3,0.37761539
BrLu3,0.785869657
KTb3,1.034115665
TbB3,1.82788146
NbTh3,0.292625595
SrZr3,0.576067719
LiTa3,0.328053855
BiGa3,0.102091395
AuMn3,0.346325509
SmOs3,0.898151192
HoU3,0.668262478
YS3,0.764464848
BaNb3,1.043943923
ErN3,2.05804018
AsH3,0.996040847
PuTc3,0.449528736
DyRe3,0.453667712
LuHo3,0.140446184
RhP3,0.929837289
